,Accepted_ID,mean_air_temp,temp_seasonality,bio10,bio11,precip_amount,precip_seasonality,bio16,bio17,breakline_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_soc,soil_depth,soil_ocs,water_capacity,latitude,longitude,koppen_geiger_mode,koppen_geiger_all,fullname,Accepted_Name,Accepted_Rank,Accepted_Species,Accepted_Species_ID
468,114562-2,23.9290008544922,97.2162475585938,25.644374847412152,22.1217498779297,1892.28039550781,75.504753112793,908.297485351562,76.2829971313477,405.196685791016,459.092498779297,3.15576100349426,2872.45825195312,61.4166679382324,324.244445800781,2303.0,60.2000007629395,26.8125,13.2,-86.331943,3,"[2, 3, 1, 0, 12, 6, 11, 14]",Guettarda macrosperma,Guettarda macrosperma,Species,Guettarda macrosperma,114562-2
469,114563-2,25.736499786377,56.2712516784668,26.3355007171631,24.6677494049072,1764.62951660156,49.8967514038086,714.737487792969,174.669494628906,481.390594482422,480.299987792969,2.38292908668518,2442.16674804688,53.5777778625488,382.27082824707054,3175.75,60.96875,24.5625,6.609444,-75.00994,3,"[3, 1, 2, 15]",Guettarda malacophylla,Guettarda malacophylla,Species,Guettarda malacophylla,114563-2
470,114580-2,24.949499130249,115.90599822998,26.3484992980957,23.5955009460449,1977.21545410156,42.7644996643066,679.870483398438,249.65625,247.14404296875,293.497497558594,3.37282824516296,3316.0625,53.8541679382324,416.555541992188,1746.0,74.4176139831543,29.875,18.173956,-66.974623,1,"[1, 0, 3, 2]",Guettarda ovalifolia,Guettarda ovalifolia,Species,Guettarda ovalifolia,114580-2
471,114604-2,24.949499130249,108.756248474121,26.3484992980957,23.5955009460449,1684.19775390625,46.7745018005371,660.531982421875,178.307495117188,247.14404296875,293.497497558594,3.37282824516296,3190.39990234375,58.5,387.958343505859,1746.0,68.0,26.9375,18.3569,-69.96,1,"[1, 3, 0, 15, 2]",Guettarda pungens,Guettarda pungens,Species,Guettarda pungens,114604-2
472,114612-2,23.300500869751,24.2077503204346,23.5380001068115,23.0559997558594,2280.69921875,30.9882507324219,839.770751953125,334.583740234375,930.506896972656,937.094970703125,7.41643857955933,3695.22924804688,52.2916679382324,520.145812988281,2243.5,77.75,28.875,5.7852,-75.611472,1,"[3, 2, 1, 15]",Guettarda roupaliifolia,Guettarda roupaliifolia,Species,Guettarda roupaliifolia,114612-2
473,114614-2,24.5917491912842,64.2060012817383,25.5307502746582,23.8922500610352,1947.69921875,46.1809997558594,784.692504882812,174.669494628906,752.997253417969,688.130004882812,4.71839761734009,2792.85424804688,53.2666664123535,381.266662597656,3501.0,62.6875,25.1875,4.688061,-74.862537,1,"[1, 2, 3]",Guettarda rusbyi,Guettarda rusbyi,Species,Guettarda rusbyi,114614-2
474,114617-2,25.2455005645752,42.6932487487793,25.7054996490479,24.6677494049072,3873.81616210938,54.8574981689453,1595.05102539062,262.860504150391,137.71467590332,111.025001525879,1.82485246658325,3469.57153320312,53.7708320617676,409.3917388916015,4519.75,59.75,27.6875,8.41,-82.84,1,"[3, 0, 1, 2, 15, 29]",Guettarda sanblasensis,Guettarda sanblasensis,Species,Guettarda sanblasensis,114617-2
475,114635-2,23.9290008544922,180.309005737305,25.9955005645752,21.3672504425049,2504.19702148438,63.7434997558594,1175.96948242188,178.493255615234,395.595581054688,364.198760986328,2.46784830093384,3466.33325195312,63.4583320617676,331.979156494141,195.75,61.9375,27.1875,16.797361000000002,-91.115137,2,"[2, 3, 1, 0]",Guettarda tikalana,Guettarda tikalana,Species,Guettarda tikalana,114635-2
476,114647-2,19.4541254043579,338.0665130615235,23.9752502441406,14.93962478637695,1543.19860839844,24.20399951934815,524.956756591797,290.478240966797,254.551239013672,258.91500091552746,0.9660522639751434,2501.97631835937,52.5,319.1875,1532.75,59.4375,23.34375,-26.84333,-52.666111,14,"[11, 14, 15, 12, 3, 0, 2, 6, 7]",Guettarda uruguensis,Guettarda uruguensis,Species,Guettarda uruguensis,114647-2
477,1150695-2,22.2287502288818,144.599746704102,23.8250007629395,20.3197498321533,1573.89379882812,76.83587646484375,747.351257324219,32.20412445068355,779.376739501953,789.885009765625,1.8758669495582598,1616.97912597656,52.5384635925293,219.1875,2722.75,53.2142868041992,22.09375,-17.9169445,-47.6572225,3,"[3, 14, 1, 0, 2, 15, 12, 11]",Rustia formosa,Rustia formosa,Species,Rustia formosa,1150695-2
478,115278-2,20.3377494812012,89.9107513427734,21.2632503509521,18.7915000915527,2208.013671875,68.2590026855469,964.853515625,95.6762466430664,1237.79504394531,1134.62744140625,6.24161100387573,4140.02099609375,58.4375,397.3125,2201.25,70.0,27.375,13.05,-85.917,3,"[3, 15, 2, 12, 1, 14]",Gyminda tonduzii,Gyminda tonduzii,Species,Gyminda tonduzii,115278-2
479,11534-2,24.4095001220703,33.6839981079102,24.9512500762939,23.9869995117188,4897.3857421875,26.1782493591309,1825.85180664062,640.808776855469,241.86149597168,212.582504272461,2.84091591835022,4005.04150390625,49.4166679382324,651.4375,2829.25,65.8125,27.375,4.16666,-77.2667,1,"[1, 3, 2, 29, 15, 0]",Amphidasya ambigua,Amphidasya ambigua,Species,Amphidasya ambigua,11534-2
480,11536-2,24.6790008544922,49.9365005493164,25.2334995269775,23.7787494659424,3446.9892578125,25.6767501831055,1113.90380859375,572.76025390625,378.565093994141,401.912506103516,2.93723130226135,3026.5625,49.6458320617676,575.0,1727.5,66.25,24.8125,-0.516,-75.020833,1,"[1, 15, 2]",Amphidasya colombiana,Amphidasya colombiana,Species,Amphidasya colombiana,11536-2
481,11537-2,25.5131254196167,33.7871246337891,25.9163751602173,24.98287487030025,4377.982666015625,37.6121253967285,1551.52490234375,401.092498779297,181.800552368164,198.1175003051755,0.6155584156513215,3299.46875,49.7916679382324,543.7916717529295,3373.875,63.1880970001221,24.78125,5.513624999999999,-74.6321665,1,"[1, 2, 0]",Amphidasya intermedia,Amphidasya intermedia,Species,Amphidasya intermedia,11537-2
482,11538-2,25.3729991912842,47.1474990844727,25.9549999237061,24.6047496795654,2422.36474609375,24.3062496185303,999.097778320312,432.360504150391,239.753463745117,308.024993896484,0.511240780353546,1819.72912597656,42.6666679382324,266.395843505859,1984.0,54.875,24.25,-0.694167,-65.950708,1,"[1, 3]",Amphidasya neblinae,Amphidasya neblinae,Species,Amphidasya neblinae,11538-2
483,1154470-2,14.6952495574951,38.0282497406006,14.8502502441406,14.2720003128052,1283.8825073242201,50.185249328613295,521.622863769531,113.74712371826149,2319.06103515625,2364.84252929688,9.200984001159672,3611.75561523438,57.5560894012451,499.3125,1535.875,83.0625,26.21875,-5.7666664999999995,-78.49166650000001,15,"[15, 3, 1, 7, 29]",Galianthe dichotoma,Galianthe dichotoma,Species,Galianthe dichotoma,1154470-2
484,1157462-2,24.9899997711182,72.7002487182617,26.1352500915527,24.3472499847412,2564.52099609375,49.3847503662109,1023.63146972656,212.039505004883,266.41552734375,269.820007324219,2.06619930267334,3073.02075195312,47.0208320617676,346.6875,3374.25,51.90625,23.25,3.5943225,-53.281534,1,"[1, 15]",Notopleura microbracteata,Notopleura microbracteata,Species,Notopleura microbracteata,1157462-2
485,1160932-2,17.8592491149902,282.103759765625,20.925500869751,14.112250328064,702.569519042969,78.0917510986328,366.587005615234,50.3522491455078,1410.36291503906,1516.9775390625,7.04482364654541,2299.35424804688,70.375,307.583343505859,360.25,60.625,26.9375,21.277417,-99.329167,11,"[7, 11, 12, 3, 6]",Syringantha coulteri,Syringantha coulteri,Species,Syringantha coulteri,1160932-2
486,1164710-2,24.44799995422365,47.7939987182617,25.1577491760254,23.9185009002686,3947.67651367188,49.9715003967285,1402.56225585938,338.481994628906,191.36011505126947,190.074996948242,2.3289146423339853,4140.75,53.3076934814453,423.410247802734,3848.0,59.25,27.78125,8.8255555,-83.373889,1,"[1, 2, 0, 15, 3]",Amphidasya longicalycina,Amphidasya longicalycina,Species,Amphidasya longicalycina,1164710-2
487,1165971-2,19.1702499389648,61.4449996948242,19.9357490539551,18.1647491455078,3954.09106445312,35.6567497253418,1398.43420410156,454.625244140625,1164.36560058594,1131.48754882812,7.62072038650513,4811.3125,52.3333320617676,581.354187011719,1605.5,87.0,28.875,8.81666,-82.216667,1,"[1, 15, 2, 29, 12]",Notopleura pithecobia,Notopleura pithecobia,Species,Notopleura pithecobia,1165971-2
488,1167930-2,13.689374923706051,849.415222167969,24.970624923706048,2.19600009918213,926.819274902344,31.8732490539551,322.702514648438,154.700744628906,288.86149597168003,292.6699981689455,0.5201598405838015,2089.51098632812,66.3333358764648,219.836799621582,1766.25,48.0999984741211,22.6875,37.54195,-96.74962,14,"[14, 25, 7, 26, 6, 3, 21, 22, 18, 4, 11, 0, 27, 8]",Asclepias viridiflora,Asclepias viridiflora,Species,Asclepias viridiflora,1167930-2
489,1167930-2,13.689374923706051,849.415222167969,24.970624923706048,2.19600009918213,926.819274902344,31.8732490539551,322.702514648438,154.700744628906,288.86149597168003,292.6699981689455,0.5201598405838015,2089.51098632812,66.3333358764648,219.836799621582,1766.25,48.0999984741211,22.6875,37.54195,-96.74962,14,"[14, 25, 7, 26, 6, 3, 21, 22, 18, 4, 11, 0, 27, 8]",Asclepias viridiflora var. lanceolata,Asclepias viridiflora,Species,Asclepias viridiflora,1167930-2
490,1167930-2,13.689374923706051,849.415222167969,24.970624923706048,2.19600009918213,926.819274902344,31.8732490539551,322.702514648438,154.700744628906,288.86149597168003,292.6699981689455,0.5201598405838015,2089.51098632812,66.3333358764648,219.836799621582,1766.25,48.0999984741211,22.6875,37.54195,-96.74962,14,"[14, 25, 7, 26, 6, 3, 21, 22, 18, 4, 11, 0, 27, 8]",Asclepias viridiflora var. viridiflora,Asclepias viridiflora,Species,Asclepias viridiflora,1167930-2
491,1170105-2,20.3377494812012,63.4325008392334,21.2632503509521,19.650749206543,3691.9703369140652,54.152250289917,1463.7802734375,273.468505859375,1237.79504394531,1114.2099609375,6.818039894104,5072.58349609375,53.7083320617676,570.04443359375,3194.25,85.75,29.03125,9.755556,-83.7833345,2,"[15, 1, 2, 3]",Notopleura panamensis,Notopleura panamensis,Species,Notopleura panamensis,1170105-2
492,1170906-2,22.5167503356934,164.723999023438,24.7592506408691,20.24374961853025,1122.12280273438,106.023246765137,684.146270751953,19.81037521362305,818.063720703125,972.5912475585935,5.30510711669922,2482.72729492188,62.9479179382324,245.080352783203,271.75,48.9375,26.46875,18.875,-101.2827785,3,"[3, 12, 11, 0, 7, 6]",Laubertia contorta,Laubertia contorta,Species,Laubertia contorta,1170906-2
493,117178-2,24.1837501525879,178.399749755859,25.9955005645752,21.8632507324219,2504.19702148438,59.8972511291504,1121.61279296875,189.101257324219,330.163421630859,380.627502441406,2.99414706230164,3611.02075195312,57.2291679382324,372.600006103516,326.5,60.75,26.5625,16.758333,-91.95,2,"[2, 1, 3, 12]",Hamelia barbata,Hamelia barbata,Species,Hamelia barbata,117178-2
494,117182-2,23.4812507629395,165.553756713867,24.6634998321533,21.0790004730225,2504.19702148438,56.4757499694824,1150.07250976562,205.656997680664,555.4404296875,525.169982910156,3.28190350532532,3555.0,56.7083320617676,383.5,361.75,66.5999984741211,27.0,16.76,-91.10722,2,"[2, 1, 3, 0, 15, 12, 9, 7]",Hamelia calycosa,Hamelia calycosa,Species,Hamelia calycosa,117182-2
495,117187-2,26.0692501068115,112.97875213623,27.3427505493164,24.8435001373291,1444.42224121094,45.1624984741211,596.372985839844,156.111251831055,72.3434906005859,83.3649978637695,1.71299171447754,3893.7244873046848,59.6923065185547,486.866668701172,1341.75,68.0583305358887,28.6875,18.4032,-76.46194,1,"[3, 0, 1, 2]",Hamelia cuprea,Hamelia cuprea,Species,Hamelia cuprea,117187-2
496,117196-2,24.0144996643066,167.549743652344,25.7652492523193,21.2294998168945,2743.4384765625,60.9797515869141,1237.6376953125,211.016998291016,265.537384033203,299.532501220703,3.52032470703125,3286.02075195312,57.0,354.416656494141,578.25,67.7692337036133,26.4375,16.874722,-94.22,2,"[2, 1, 3, 15]",Hamelia longipes,Hamelia longipes,Species,Hamelia longipes,117196-2
497,117210-2,25.184500694274902,178.399749755859,27.23525047302245,22.5282497406006,2346.96533203125,59.3193759918213,1101.78405761719,178.493255615234,174.152359008789,189.880004882812,1.42399418354034,3466.33325195312,62.7916679382324,343.875,221.75,60.2666664123535,27.5,16.805554,-90.917296,2,"[2, 1, 12, 3, 0]",Hamelia rovirosae,Hamelia rovirosae,Species,Hamelia rovirosae,117210-2
498,117216-2,24.53262519836425,108.3958778381345,25.9461250305176,23.1459999084473,1477.34613037109,50.50862503051761,560.9671325683595,153.933120727539,446.6509704589845,423.592498779297,3.824999690055845,3404.77075195312,56.6388874053955,452.73957824707054,1607.5,69.75,29.375,18.150708,-77.53582850000001,1,"[1, 2, 0]",Hamelia ventricosa,Hamelia ventricosa,Species,Hamelia ventricosa,117216-2
499,117219-2,23.9965000152588,44.9329986572266,24.7547492980957,22.8775005340576,3854.12524414063,33.3409996032715,1401.25854492188,457.781494140625,302.9736938476565,282.8512573242185,3.89919376373291,3931.6771240234402,53.1354179382324,439.083343505859,3085.25,64.28125,28.4375,9.386665,-82.95694449999999,1,"[1, 2, 0, 15]",Hamelia xerocarpa,Hamelia xerocarpa,Species,Hamelia xerocarpa,117219-2
500,1174978-2,19.9467506408691,47.4210014343262,20.4862499237061,19.3147506713867,3221.79858398438,34.6360015869141,1134.95373535156,379.8857421875,1226.76733398438,1238.05505371094,7.04303789138794,3994.4375,51.96875,614.6041564941405,1627.25,84.8125,28.0,3.569444,-76.23333,1,"[2, 1, 15, 9, 3, 12, 29, 0, 14, 6]",Notopleura macrophylla,Notopleura macrophylla,Species,Notopleura macrophylla,1174978-2
501,117868-2,19.9580001831055,677.056762695312,27.923999786377,10.9277496337891,385.84423828125,76.7947463989258,207.238250732422,26.5152492523193,1113.00280761719,1102.46997070312,2.78888821601868,1066.83337402344,76.1666717529297,95.9583358764648,2151.0,22.9375,20.0625,31.642007,-110.663658,4,"[6, 4, 5, 7, 0]",Haplophyton crooksii,Haplophyton crooksii,Species,Haplophyton crooksii,117868-2
502,117868-2,19.9580001831055,677.056762695312,27.923999786377,10.9277496337891,385.84423828125,76.7947463989258,207.238250732422,26.5152492523193,1113.00280761719,1102.46997070312,2.78888821601868,1066.83337402344,76.1666717529297,95.9583358764648,2151.0,22.9375,20.0625,31.642007,-110.663658,4,"[6, 4, 5, 7, 0]",Haplophyton crooksii var. crooksii,Haplophyton crooksii,Species,Haplophyton crooksii,117868-2
503,1181494-2,19.0408744812012,607.045745849609,27.3649997711182,10.1870002746582,468.80361938476597,53.4930000305176,191.4268798828125,44.9449996948242,791.706359863281,830.297485351562,1.401937782764435,1454.68603515625,78.0520858764648,170.611602783203,439.5,38.325893402099595,23.0,29.506979,-102.39396099999999,4,"[7, 4, 6, 11]",Stenaria rupicola,Stenaria rupicola,Species,Stenaria rupicola,1181494-2
504,1181650-2,22.6219997406006,109.861747741699,24.1035003662109,20.652250289917,1472.72277832031,80.2689971923828,739.066528320312,23.0327491760254,819.977844238281,845.152526855469,1.39384400844574,1420.8974609375,53.2291679382324,194.545455932617,3142.0,49.25,20.25,-15.60619,-47.929444,3,"[3, 12, 2, 14, 6, 1]",Salacia crassifolia,Salacia crassifolia,Species,Salacia crassifolia,1181650-2
505,1182589-2,23.9734992980957,33.2195014953613,24.4139995574951,23.5782508850098,3686.65380859375,35.6645011901855,1334.85070800781,533.210021972656,372.537384033203,384.192504882812,3.83407855033875,3894.58325195312,51.875,528.375,3042.5,64.9375,27.3125,6.266175,-78.91666,1,"[1, 2, 15, 3, 29]",Agouticarpa williamsii,Agouticarpa williamsii,Species,Agouticarpa williamsii,1182589-2
506,118415-2,15.3982496261597,767.542724609375,25.4577503204346,4.93874979019165,1375.57373046875,14.7130002975464,398.577514648438,272.540252685547,175.930740356445,175.75,0.521410882472992,1796.63330078125,54.9555549621582,222.02082824707,1588.75,43.0,23.1875,35.430822,-86.85715,14,"[14, 25, 26]",Houstonia purpurea var. calycosa,Houstonia purpurea var. calycosa,Variety,Houstonia purpurea,124319-2
507,1186100-2,21.2714996337891,342.209014892578,25.3642501831055,16.7847499847412,493.173492431641,136.292495727539,376.61250305175747,3.13750004768372,571.867065429688,627.10498046875,5.25636625289917,1905.79162597656,69.2395858764648,181.16667175293,294.75,36.625,23.5625,23.55,-109.9418135,6,"[4, 6]",Stenotis australis,Stenotis australis,Species,Stenotis australis,1186100-2
508,1187456-2,24.4387493133545,109.178749084473,25.8810005187988,22.5282497406006,2327.73291015625,59.8997497558594,1042.71325683594,166.342742919922,246.457061767578,259.082489013672,2.26615333557129,3073.11669921875,55.5714263916016,341.875,1832.5,59.75,26.1875,11.240791,-83.532778,2,"[1, 14, 2, 3, 6, 0, 11, 12, 15, 9, 5, 7]",Faramea occidentalis,Faramea occidentalis,Species,Faramea occidentalis,1187456-2
509,1190728-2,20.87387561798095,250.314743041992,23.2690000534058,17.205249786377,1645.8030395507799,44.5552501678467,644.184265136719,174.17024993896501,696.4861450195315,693.594970703125,1.568817734718325,2175.7291259765598,52.7777786254883,264.9847106933595,1612.0,54.20476150512695,22.9375,-23.357778000000003,-48.87495,14,"[14, 12, 11, 1, 3, 2, 15, 0, 7, 6]",Condylocarpon isthmicum,Condylocarpon isthmicum,Species,Condylocarpon isthmicum,1190728-2
510,1191014-2,19.6965007781982,304.415496826172,23.2212505340576,15.798999786377,1747.50500488281,29.9417495727539,651.843017578125,303.006500244141,296.229919433594,342.172485351562,2.10866355895996,3131.2362060546902,50.6666679382324,455.5625,1305.5,64.0,23.9375,-26.998056,-49.087222,14,"[3, 15, 14, 2, 11, 0, 1, 12]",Faramea montevidensis,Faramea montevidensis,Species,Faramea montevidensis,1191014-2
511,1191509-2,24.5403757095337,96.1425018310547,25.5038757324219,23.21187496185305,2108.73876953125,37.85087394714355,756.4476318359375,272.8806304931645,218.088638305664,322.773742675781,4.36775541305542,4729.865478515625,56.766025543212905,586.7205505371095,1283.75,77.4375,30.1875,16.02644,-61.671925,1,"[1, 2, 0]",Notopleura discolor,Notopleura discolor,Species,Notopleura discolor,1191509-2
512,11959-2,18.6860008239746,769.755004882812,27.79075050354,8.68274974822998,908.026489257812,30.8282508850098,309.221984863281,161.174255371094,317.362884521484,326.605010986328,0.55565732717514,1996.5625,69.125,191.047622680664,944.0,44.8125,22.4375,32.745793,-98.0,14,"[14, 7, 6]",Amsonia ciliata var. texana,Amsonia ciliata var. texana,Variety,Amsonia ciliata,76904-1
513,1201213-2,18.2660007476807,35.0561237335205,18.62737464904785,17.9917507171631,3672.10083007812,42.1428737640381,1459.09777832031,399.757873535156,1385.00836181641,1464.117553710935,7.77045154571533,4001.83325195312,52.125,578.6458435058595,1316.375,92.0625,28.5,0.10577800000000001,-78.587625,15,"[15, 2, 1, 3, 9, 29]",Notopleura lateriflora,Notopleura lateriflora,Species,Notopleura lateriflora,1201213-2
